101094.9696,80461
79351.23685,180860
99280.95564,127326
117751.9428,84785
99636.54698,106855
126517.1539,97796
140149.8519,160286
95820.03293,93976
90191.40959,97850
102471.3428,88717
76988.83021,61133
92481.59931,125670
108844.2437,98208
95926.6836,113113
110948.7945,123475
127003.3263,130939
89453.75998,94703
92779.54689,101993
98251.38415,149380
73636.98952,45722
108221.3096,52669
107901.8462,125282
81390.30264,113289
102723.0483,113910
93807.01941,124060
101970.1219,59541
101712.6245,74572
114534.3259,120919
87425.63117,126758
86403.92775,100019
76406.96401,126900
102161.5876,85433
106806.1957,121262
107494.9114,97935
96578.77229,121550
94070.1791,106062
108409.6239,136080
94988.91429,122256
116194.7365,74630
93043.51505,75983
82569.63525,54510
127503.3589,147081
100652.7866,93094
87593.1442,47631
107854.8069,51954
122851.5584,72075
97950.91151,98995
100363.5754,91277
116106.906,93972
127574.3666,123154
106170.541,105734
92064.61187,107501
76583.06855,41760
120676.4148,51207
108391.8871,82560
93869.39019,110607
98575.39584,97576
104257.6044,88573
91694.02493,74903
96747.17992,155670
92352.28821,66604
95199.96901,114672
204625.513,184545
132862.8371,114990
95543.87019,80897
93570.16469,78153
111718.6561,88972
106043.7962,108323
112342.7259,79418
98806.78335,98694
94849.09539,93105
72857.72605,77132
106454.5687,108749
87817.92977,90054
112331.7094,111447
94446.21641,76893
94753.36216,84166
84023.48171,112607
101257.2934,83670
79234.49683,87599
94772.32424,104824
84812.6849,70699
108329.3102,142181
83210.15406,74079
105148.1484,166158
113507.5639,99175
95845.42676,174222
106088.6667,113390
90587.35099,85393
92551.81346,77480
75735.25961,96675
90901.98811,51916
93463.96789,133796
100415.7467,106002
120827.276,117828
109044.9899,120838
103360.9006,98994
86792.97602,143616
105347.3854,140852
133721.449,150768
81274.24988,70553
84475.97432,78291
104008.9305,97681
87477.54962,90542
104791.6463,117119
105476.9597,125340
88911.34968,91472
122414.7136,79366
87646.79128,56793
89504.51304,98230
119398.3368,126675
113022.1991,95370
61267.76154,79631
97234.29843,78198
91019.77635,100250
108882.1282,81804
88588.80068,81096
95066.04543,91549
88357.18881,57527
118206.1242,139580
77228.24796,84550
141615.3404,134234
100927.6826,81402
89287.60213,117026
105396.5279,124572
88002.46282,103823
99215.81533,123072
103183.765,65141
121458.5177,69681
96874.31066,80063
99796.13485,154700
69195.25807,101775
102625.0457,47648
93678.23224,112768
101792.8238,129269
117457.5637,161218
91842.1747,75063
91725.5186,96803
101275.7867,65086
98629.21241,102522
108035.5538,119573
98796.5291,133687
110004.7923,120670
130983.7111,169066
92028.72154,116842
115540.0436,108880
98743.99802,75942
87194.14476,68505
137669.8498,61011
93227.8838,66559
109446.9989,164501
122665.5754,184768
115841.2854,148033
92772.72085,84823
107140.5306,81096
118304.5153,170144
90918.70514,84401
81430.35513,58590
102337.9594,126488
100579.0793,39287
100798.9538,91735
109313.5301,44075
98470.44041,50047
102216.0955,80474
117886.3505,77409
109273.691,186734
84431.4674,63804
99534.49525,108538
115232.1061,79410
95675.00717,139247
106730.0985,116495
89912.38319,82739
130153.4649,64923
99938.31197,94677
109368.4087,63022
96815.93632,103546
98389.70919,108115
139586.8069,122898
133391.6981,91853
96847.73487,93987
104735.038,81733
92210.66622,70164
109949.4959,118832
96432.6442,94452
111312.6365,106746
82013.04698,84432
98244.3684,106855
91822.77393,77408
118258.7928,107963
90053.31747,88924
119733.2451,137897
87404.88993,89526
100728.0585,76232
84967.77057,94604
118344.5887,105816
82637.47214,77295
71084.94251,49865
96698.99022,88157
108437.3682,94225
101211.9167,131308
99433.55858,98962
87117.40365,74931
93815.95095,64805
92782.25722,69509
87670.26255,62037
90534.14061,65074
83579.86528,80171
84125.78459,95801
99858.40678,80297
82289.58078,56096
120815.0291,142132
94314.34766,105634
116386.7164,137533
120141.4528,128477
112702.1368,176140
101845.4142,69561
85419.83555,100848
99263.46649,138040
118308.4209,174020
107845.7037,104659
106708.0059,179463
109226.7997,79049
87185.78767,86140
94034.33692,64004
72190.14304,37254
103896.804,75334
85987.73023,91474
90226.73555,87907
90636.74769,87891
101890.1059,102822
89125.75815,53347
86824.77438,82489
90543.40197,141895
91345.80182,86587
86321.85009,186723
74999.27451,53973
109632.9543,109654
112431.6126,160848
93208.54891,66216
97090.26265,105291
89857.70454,73135
118263.604,136805
93102.15886,113211
111508.4709,90505
113735.5529,141402
80546.72741,146066
81478.89892,73325
81240.81691,76310
82660.90896,127196
108379.3514,123033
99191.71353,114580
107287.5828,83462
133785.0537,172645
92508.84487,88455
103421.574,143937
80260.19439,88535
109379.7905,140528
116035.4834,112031
83728.39634,69399
128195.9891,86368
95971.81638,76054
104407.2674,89769
105686.798,176749
104446.0386,122677
84756.72592,60939
102699.1326,119946
95829.51428,82953
95585.96314,91610
106064.1901,114449
97831.24771,169758
95301.38247,91029
93304.73948,71436
119731.7209,116996
95683.30336,57052
115476.0648,139476
97718.14086,92576
134651.255,137171
93936.22373,76342
119122.7373,110418
109953.1307,83205
106755.8699,106815
113312.7879,164234
90965.11413,94196
119069.0343,162222
69318.52091,57556
91847.48475,123042
95434.94871,103815
97313.98321,70379
81067.14612,81045
90200.48299,140116
116683.7746,112813
129347.7062,123460
97043.41925,62542
155152.9728,134432
88275.99117,125137
101872.0153,116818
92697.95218,96680
87914.97212,95291
85756.76389,95010
104017.0847,131580
113225.7629,94499
93610.21028,97403
103932.0235,134967
107716.3687,151882
109915.8895,90128
94581.14858,127011
84450.16095,85663
86153.6626,60494
99725.16482,63237
109907.1998,96985
95997.59241,134159
86478.30636,53556
104101.1333,155040
88775.9672,112656
112355.6259,73808
110905.9816,134002
89517.24442,98416
86913.98052,81496
95329.02343,60421
90195.83578,166263
71684.44284,87747
116789.769,120529
122810.2434,133638
94115.31735,107969
86514.42789,78048
86356.87984,66072
110020.681,98092
111886.4312,130845
102210.5434,72900
126010.1016,170457
87285.23502,86745
79033.24855,68654
123451.9614,126223
94130.13797,66160
86886.51369,98179
117755.7619,109778
78761.66371,129607
106641.8566,104466
96705.67949,112284
100866.0181,113926
96906.32179,124414
132081.6818,79653
92148.87262,140335
88101.66674,99256
127766.4381,100640
101133.239,178757
108430.2022,148132
126230.9512,130849
81626.77273,143342
99046.20503,78438
103797.7845,95536
98008.77339,62703
87281.64405,82130
79475.58485,89936
90199.28787,118074
86662.21047,91411
116340.3602,98421
99936.55787,131482
101906.6105,128179
96719.95181,99753
98522.38732,64101
64863.57734,102240
87409.6922,144734
93603.58092,90021
85972.797,85603
105364.8205,128989
98753.95983,86304
78793.19843,55261
87088.93048,117486
96986.87354,156933
117634.7544,184735
104515.237,99736
89025.66021,76616
139512.7021,115054
85343.18337,60229
97448.44351,97289
142468.923,159978
100995.2626,54930
133274.0498,142584
95707.75998,103340
103811.6325,107386
101317.6824,94218
134576.9596,163262
60876.28153,112748
106910.3173,93957
101047.8904,93717
110442.3549,149202
117350.7066,101994
99160.85488,114698
107919.821,101843
99962.1186,127337
103436.7735,66116
109588.6019,80535
101929.1021,113479
125040.2267,174817
84882.21308,82952
117234.9667,102447
88944.31863,86582
83648.00582,92755
91197.81568,104151
98180.73083,130386
79992.56429,79812
82493.26889,53370
118599.3304,127097
104063.1855,159497
118226.7285,101809
88903.70467,89722
100320.1495,78140
103019.0029,97523
75250.23146,82119
104162.7084,61686
90856.52993,117859
106391.9452,74187
97110.42168,110783
93918.99807,91724
110342.3228,119923
104345.4913,100876
92191.04272,96108
85658.73443,60783
96047.87055,93614
108287.7432,61876
96571.18457,100389
96288.71146,68890
92273.71156,110089
94978.59491,78204
105570.5764,125209
84411.50318,62114
114229.5064,91887
113999.6373,118849
96638.39522,63421
83425.6473,61408
89112.31832,76915
151079.933,167915
98224.14789,121716
116985.2824,158712
97620.76773,88401
104779.3911,145989
87412.46261,67503
95516.65416,89289
120748.2822,148430
135926.485,104912
83810.92202,65485
96923.53678,114118
112423.1828,109660
106385.3707,77412
100581.0754,99257
87868.81769,41258
102366.4334,87843
105292.55,111433
88646.34384,123493
115692.1582,93735
88445.92931,120824
96240.54422,79808
96904.42308,92143
114197.3221,156770
95406.46152,162778
96240.27576,147945
100438.1093,138576
111442.9561,113551
95250.18453,116471
99959.51911,114179
90774.99304,74618
91672.86243,74246
92299.4851,112899
126714.418,65357
83246.97396,102062
84018.69125,84964
92078.57931,51123
80315.22655,82059
108384.8367,98453
164194.9636,113348
93932.61221,62695
82658.4187,81790
121747.0753,140758
83313.77759,64957
86799.224,63263
97380.3528,62282
93295.51524,109635
94827.83608,114502
97455.76005,101022
76107.75252,51597
104717.3584,101935
94853.4092,62315
103527.3062,105817
109943.6116,128505
117976.0898,133588
87152.58832,71259
123295.1581,143279
104993.9873,104014
89619.42825,100465
117129.0512,99189
109460.8846,116273
109159.6992,103317
94788.15318,100801
99233.06616,110469
85338.07757,82163
87867.43373,63778
97490.29076,70484
100122.2878,181488
114802.7718,75074
98901.46629,52058
115091.0988,149672
90983.18627,74462
95296.39595,111104
109941.3372,138330
78061.9226,66416
106559.1905,189775
82362.76256,61890
109392.7652,121550
109166.4402,152640
130447.8156,167466
58355.81361,45071
87841.04994,105903
86455.07247,122786
125530.8073,95186
117505.7921,115166
82745.583,94972
89828.53865,83115
102946.5629,102985
103333.6149,142485
88534.29314,180043
105350.8452,86870
93943.74689,61691
59261.41174,50236
100531.0925,124917
104020.1416,158937
86546.16728,180245
105366.9441,88443
84912.64129,114821
135409.9162,110508
84312.59162,83108
92963.87334,92984
96963.82507,71354
101941.2912,97601
94519.16034,68853
87622.58635,90649
121808.7335,124060
87922.85751,150710
92514.07673,69658
94766.61036,57130
112734.0184,121129
98413.43935,136462
107396.9731,168665
95429.5988,58340
111716.3926,53975
83237.82809,50756
92643.07794,88325
125100.6438,123041
91154.12157,82000
86232.09849,83904
99374.28797,89338
82507.84633,49193
93236.64211,46430
88377.42962,77912
100497.8424,94988
106596.984,144134
86545.07906,58276
78240.11263,59015
112868.514,106328
102498.9088,132607
109003.5413,112545
92785.95085,103817
83909.43955,89979
107272.0794,150250
84045.91033,68135
102696.997,120381
79815.34111,56455
110749.2925,100170
93663.00116,116241
104683.2348,98003
101337.3185,103257
93600.61388,112835
125578.2897,168571
113365.8732,132767
84459.92619,148290
83884.80919,99250
91937.58854,135574
115106.443,143290
116120.0374,124038
100479.7266,144806
88380.47679,56595
104924.2132,162486
120125.0864,113191
110144.128,135616
138817.3581,119997
91453.45701,102079
96299.7333,147777
81778.47832,61347
128981.7093,110134
112485.5956,118208
104868.0776,129647
85241.1358,178023
130966.465,131678
88128.97775,85112
119056.3547,140454
115340.9809,160289
97629.91432,54174
99330.7667,84289
103104.6322,149458
120591.2221,108544
101337.0347,85191
99466.98766,78107
91533.75371,74950
99915.404,130769
127931.8687,158939
94577.6097,112348
87943.80592,57199
93935.60297,80011
127463.374,114037
84791.17364,108762
102444.6413,125351
80272.06384,47083
113725.328,150464
110929.5197,124276
107118.7736,104354
116994.2486,122360
106558.2945,80203
75907.81525,59569
117218.6741,108866
138126.8064,114470
109450.6718,145609
135396.705,135796
109266.3857,120973
93439.2882,67685
131922.8872,177947
119142.2126,109796
87903.46524,72322
89464.82247,63450
86036.73655,63966
147453.1585,173377
87173.93663,69430
82817.45299,46089
93788.48587,97628
92036.3475,82034
104743.0137,73186
105440.1217,88866
107536.6401,106184
100091.1253,70266
129529.9755,114218
108541.7061,104249
105944.5175,144434
98563.39483,152293
96079.89615,73699
123621.6782,130694
120903.9812,110200
93120.44256,69469
95768.62182,85799
100511.2964,96784
113013.584,91421
99754.49741,92115
121327.172,86778
100642.3162,81372
95374.03442,147015
106118.0763,73709
119074.4323,125745
84155.76251,70982
84656.28986,92411
114166.7042,113037
121421.0118,149448
82352.321,84717
93115.06159,92420
92239.45243,123410
108417.5431,107374
133661.1418,170808
122809.6482,100550
94970.26041,84174
109043.5673,107164
77159.02162,82861
83061.18076,97502
92113.84883,56617
82638.07698,86154
99148.85713,62827
107349.1347,87264
120097.6091,130089
93349.65102,113397
107769.7044,92158
98556.88675,106763
99762.27061,96603
103715.1743,85717
116054.7824,145241
112813.686,79880
115483.372,109854
111427.0226,158997
77583.37538,97368
97790.33389,155444
89962.74941,130242
92141.41024,80544
102217.8158,76499
91249.00021,67148
115792.4524,122208
112423.7172,90164
92410.37935,79859
83451.91685,46681
96901.5814,127097
133207.1845,107993
82613.50555,87706
81434.44971,134376
72773.00571,97757
99633.12854,101849
100209.6889,58529
109530.9214,156820
86255.69327,131784
79372.41897,135685
94339.89205,77153
102067.6603,158743
79329.80392,61342
162754.7403,144365
89270.74068,77910
128929.4454,107085
119676.6376,169372
99304.42211,67834
101481.9436,131084
100737.0436,142254
114112.8472,142184
93993.29687,96417
89806.31154,123381
105311.6776,105607
89671.48074,104733
87353.85852,101257
100375.3438,101410
95120.10801,44221
99324.18707,138789
92698.77972,72716
106023.9233,84201
94653.45211,72175
97628.91914,78274
98530.35811,140571
99448.62457,123550
94934.31238,173640
109141.9133,105003
75469.13168,66411
90507.66783,70763
83095.69506,49365
105333.6475,149779
104627.7094,114220
90565.0174,37609
109725.5327,144016
129350.2512,183008
97166.97615,126673
91522.64189,102675
105278.2457,82059
90463.57757,102507
91061.513,56217
95771.46271,62709
84212.62349,71552
126067.2118,151783
93085.14171,83711
85878.4038,76900
99240.27978,84925
94542.00364,102616
109211.3858,129844
90594.06685,75520
106378.3349,109889
96040.2052,89244
106840.3466,110054
120001.4896,111732
87689.40175,99205
89353.79547,68749
98857.19291,62940
67269.13011,62597
82605.71405,69241
98827.66128,73673
94937.59677,59853
126842.4987,128700
85595.66644,82234
103511.4614,88541
102368.3734,77890
138425.5541,106013
138692.6464,60705
105767.9814,61026
159941.8484,151802
89707.65273,86876
114032.3218,89246
103190.0131,82172
95097.12046,121974
123994.17,168009
98633.30415,78617
113173.3742,76013
111363.082,115234
122143.509,153057
113233.3682,113217
115272.6146,133819
91269.18178,84939
99385.79286,103308
125716.22,96571
103418.8635,111911
93260.77326,63069
98832.53843,143340
96761.90733,115917
73668.28852,69358
93852.74643,90482
85922.82566,170020
109663.1325,124266
109993.5059,125596
81789.38536,59347
103250.8352,130144
87980.18677,84167
175549.0067,110776
107492.1534,77272
92462.39878,123162
81251.04654,65984
102241.2625,137830
93586.6204,72052
118544.8691,146032
94349.62269,111174
120091.7275,109325
81454.45393,69102
112895.5611,132831
89901.49284,65504
90055.08633,71769
88088.88673,58992
98034.08416,108151
110032.4503,119070
84000.82325,119390
93090.47704,73628
152638.5864,179668
54750.78621,63328
96061.70128,79509
76582.25961,80274
116131.0912,129860
113691.6421,135877
98845.35797,104054
106526.9702,180598
96254.46943,92298
105991.1803,95860
92360.61607,89146
79614.16664,107846
84507.02215,89861
96259.40444,56351
70928.06011,135330
112170.7748,116864
76186.68737,81527
101526.4157,139494
113883.0284,87874
128148.8809,133547
95967.90565,120666
96131.40053,100588
116966.4394,89736
112787.9959,134124
106505.6393,106688
140587.2798,139356
92838.33322,120578
106137.446,104786
99961.47802,109438
83729.7885,69906
86834.50599,111302
142560.8452,151166
102750.2095,56876
82324.43178,108184
152050.2457,104452
95740.21914,91245
86201.63399,90904
88016.92707,90376
81999.32927,101796
97247.10262,101353
107669.3924,108228
95243.79301,105073
113312.1944,97640
97114.0027,155664
84431.70852,125663
115632.8472,163761
92016.921,125512
120481.9651,85478
98633.70922,66770
111770.4207,139353
108400.3067,77305
89723.54505,75124
91644.29251,81895
87328.40822,64868
78614.70119,74153
102770.2976,49776
100511.4596,151729
102801.3003,133959
105702.4711,105311
99371.51913,82053
106011.2208,70347
96197.75659,91532
154533.7025,169904
114417.1791,93122
99026.64047,91356
98824.93938,75110
138898.8168,138385
163196.2705,183937
98075.30959,125058
113856.0826,116590
95991.79595,75295
95054.11183,72788
109427.7191,153555
96067.63698,79814
119211.7546,124879
115682.549,89668
74103.90619,60171
116743.0019,96231
101582.5046,130616
92135.24186,80302
96627.76835,74815
100497.1691,82646
145814.3009,157353
110185.3494,146417
135452.3899,156732
94892.17491,119812
109549.173,77668
89612.00166,67244
125825.3835,114576
113387.9207,118818
105914.9073,109108
93493.52577,118640
115513.8814,170639
105878.9381,157889
84679.6485,67947
92512.41893,81836
95996.7709,83419
114932.4562,126880
106012.8247,101616
129303.1375,75080
102286.8618,88291
106473.3184,80671
106544.2718,85185
137291.2081,132811
126827.2001,181259
97684.14329,117897
119319.4253,149427
139580.4326,163244
128486.3271,123943
89514.36794,37335
117985.8153,141931
122223.092,75731
87170.50394,73342
104130.0635,176242
101253.8097,37361
62421.05309,38836
108379.2145,120343
103800.1951,97729
87371.14778,123906
104629.9894,158063
103910.1955,100424
82413.08036,72225
107215.0828,123374
101595.6569,80718
109732.39,124406
82224.72373,85455
139923.8376,80445
109979.1818,173665
102690.8911,106310
91909.77342,91669
98583.84321,84171
121138.4144,96646
99529.18534,162047
97965.26497,68428
140113.062,93086
91038.16234,123579
94960.5362,95945
153952.6316,93968
105934.2295,171503
112857.7607,184301
102991.8436,118813
92534.35121,75335
100221.1663,78562
96940.89542,121705
132697.2643,126011
87422.13853,92135
90975.51696,128988
91224.314,74163
96240.98824,168926
77419.31195,53658
108780.0796,125806
98767.69066,84408
87590.5585,93463
98401.21901,123613
100026.5124,83483
118315.0305,162177
122392.0199,108421
93871.00954,115584
74726.33039,83787
116679.6974,99738
91124.97757,147930
116909.8625,144162
99045.3621,83128
118266.1632,167629
87210.28968,81025
111024.9072,81511
93062.81812,86037
126028.4001,146583
88447.59901,80983
124468.6238,127137
105447.291,96229
111009.6493,51123
80439.2018,78023
82479.67524,76291
103065.553,110475
137668.48,104078
88901.79794,57009
84158.30229,60891
89844.52987,47262
98592.71986,153069
92746.46628,92205
102624.67,101833
123647.8909,161056
88963.62189,87107
115164.203,99653
99057.22449,86181
116066.0357,126426
116712.9289,94457
108405.525,144405
108549.7198,162772
84231.80415,100479
67482.26257,76055
88882.63867,105145
103297.3722,115739
88414.41456,77895
107229.3831,143916
104827.8593,117701
125162.2596,106837
93363.23488,127152
110417.9979,118002
98500.49143,125691
122647.3934,141418
93833.06001,120933
70841.33289,81396
77601.06629,43000
124727.3062,151297
108421.3387,103986
78551.46063,89952
96424.40855,91805
89804.50456,59916
124640.6095,108823
90087.58436,76165
98545.69115,89614
92059.10413,56642
88911.6535,51331
95933.72432,118814
113192.1627,103179
111353.6302,76120
113674.7978,133516
100633.4082,74249
121119.0633,99119
69338.18453,96623
120723.2439,88670
102204.1046,114250
111134.7378,92964
89287.194,69601
144986.2738,180311
103520.3052,83351
169808.0636,118608
78469.19312,144290
90045.67171,120325
89325.6789,55145
86065.84516,130876
115577.5551,102012
141573.49,141831
121175.6307,148025
105608.3729,164612
101234.9182,136934
93021.97258,85479
75763.51288,42506
108733.3172,114301
107312.0344,91794
89936.81088,85655
98507.88539,71283
80069.24845,76910
71839.02279,116952
84951.40662,158196
98956.00064,66447
84260.76249,44614
116025.5382,120104
182429.7394,179226
108675.3832,68537
88288.37366,83449
85170.45953,59339
97158.59103,111824
94352.47466,65206
111134.53,145598
143119.0362,104393
88208.11014,112141
117458.6682,104587
85963.0545,75897
100066.6651,152095
98262.57562,105893
103119.7986,128634
106001.287,129639
97199.75151,114818
96695.95609,159069
96098.00346,150516
100088.4407,116648
94095.04707,131840
92975.16801,94266
79757.07841,75121
92556.91317,106712
99032.13415,93995
92034.03435,56883
85467.40255,82402
101140.2752,86956
121428.2008,137993
113746.3485,103504
92607.24588,76725
100287.2336,117542
94018.19775,136010
89622.34794,100663
95040.70156,91346
92601.70107,118212
114458.3024,106933
99437.70004,92044
101086.603,103437
131864.6812,147140
86411.02017,87744
109868.4878,98620
118499.4552,102887
171229.1321,71766
71390.29215,61712
96047.76292,105416
110294.3451,168946
86796.19891,85161
94548.18998,120733
122987.4868,162073
70288.49341,52995
82860.19661,55067
100993.4741,147347
95733.26444,94050
91977.87605,130765
95818.67813,129535
108870.8241,55716
85913.07846,44377
127406.4523,114817
98527.52225,100943
127752.8324,94631
103034.6343,128239
85291.96668,125445
98901.63967,86918
75053.05521,83456
90985.3754,98951
123516.9373,126658
89251.86733,116654
82149.72405,97934
100907.0823,136006
83877.0572,43433
124533.5079,117902
110244.7434,115822
106638.9391,128099
123314.9742,93489
91059.29711,84746
125392.5497,94205
105220.7468,91454
103670.0607,105432
85306.93172,120809
113009.908,77920
119950.6499,92952
95858.90868,97309
89328.27455,70833
123435.2194,130898
106708.5418,126929
87427.39576,106209
120555.4962,58004
113351.4953,82412
100037.6624,65905
84711.36046,74438
74923.36497,51408
117889.4127,116771
112362.9576,133137
90263.04607,48315
113458.8999,137268
144229.5396,162976
132079.6531,146552
104740.9062,82713
104611.5909,106971
85805.96158,143338
89015.36816,56133
94403.95821,87012
90991.5869,44644
91077.49732,63774
101552.5626,96438
98287.03943,81338
87728.42037,118417
117874.0688,115149
86024.03883,56138
85063.47616,64943
99161.5465,124280
131959.7985,136049
104604.8712,96145
101394.3922,91366
106949.4193,143632
112594.2832,87738
156469.739,184861
88671.30478,65926
142002.2527,73301
105201.9831,82914
90259.88674,68266
106215.6807,120464
126441.5258,105618
83350.98333,41153
111059.3331,109864
98406.49786,87035
125103.441,63500
88971.13511,63163
87168.78643,81324
111726.5536,127625
99482.37696,94300
82850.3752,77326
111504.26,89569
115659.4797,74642
142268.9454,179143
107033.925,101480
123375.4556,102069
103971.223,103705
94819.3425,82657
116103.005,86918
101042.4116,125561
96893.18592,117679
116161.8827,160968
101748.5928,74303
93882.08681,124415
112475.0351,96643
95816.77384,94163
98581.78501,97061
85667.04637,53813
97210.8181,86517
117101.354,127946
104415.3912,87142
117948.6847,104059
103549.9298,85073
86032.7012,120585
83326.51011,61583
126565.1512,143662
98823.74334,69865
126497.5772,135141
104346.4246,108775
106756.9307,115217
77962.88428,59123
100944.8792,112640
96224.53458,103618
119435.4164,166452
95835.77643,152100
117555.4643,135299
107207.5411,110790
100743.1568,100621
116900.2754,184832
88287.69881,98732
102954.6691,131893
119872.4476,91591
96072.92953,83013
100606.832,102069
97685.18372,77268
100101.7815,103665
108159.7941,140386
95413.0786,78158
100212.0146,116172
104564.3428,118903
91145.95865,115006
143152.0825,101541
76680.15972,52998
85224.55408,86685
93732.34938,80950
100721.3403,90809
121506.2848,97503
108977.522,65174
129040.2427,177848
120638.1508,130808
76905.4037,113450
117362.9007,167404
81095.93534,68659
127219.0155,185496
98664.70746,102549
91619.92133,68792
85865.4174,70270
106132.6831,113361
109060.0822,116728
80825.97643,57295
103247.7596,44301
84157.12427,77824
123737.9228,117791
117613.4107,180314
114242.7971,94903
66004.34355,78102
81598.19454,88255
97532.35477,127937
138332.8177,177435
115572.7661,125674
116021.9868,68681
127258.2499,111403
96188.34253,69983
108434.9665,93834
86345.09295,55498
125257.8076,183445
117638.3767,114239
76988.18034,71085
72389.95696,133960
95486.81515,64441
92471.57512,73359
128531.4902,169138
82814.94812,43282
111907.3209,124252
73410.5416,78312
97214.44473,113041
99228.74528,114028
82631.11918,45350
105747.4399,72997
90444.58171,114449
81283.72037,56202
92427.81852,90914
123691.566,144367
105526.9885,140184
134859.4751,123237
74240.21716,53774
84836.3364,60032
100783.848,180314
104320.1872,182076
87903.89424,54105
103186.4314,124231
91971.37999,110620
103242.1779,92722
97699.57972,142559
102538.798,122204
104726.9185,85657
109231.9654,79143
101894.5272,71459
103629.8508,143508
76095.78095,65450
94881.97651,87721
85216.68203,95185
115093.463,160224
100381.2894,68498
83598.002,56383
120151.4346,168618
88755.38371,66253
93459.14318,86779
104529.6653,56145
96726.41403,116533
102803.7187,151990
93474.77609,86519
102034.2162,108524
105734.6889,76392
110104.7804,107068
108281.8848,116029
103937.0929,104708
92089.89161,79787
103558.8113,100077
101136.3451,100269
123625.5654,137463
77072.1656,81053
114580.7775,114738
84262.04575,72811
87365.01743,104888
130654.2561,137850
127980.4456,117759
136757.3461,117609
83656.44114,99162
88835.61392,79065
84129.05917,62059
108673.3326,114825
130083.0334,169795
96796.43113,97809
98676.82032,125244
112978.7073,120808
124006.8748,96567
95285.36622,61590
110323.8197,170149
76267.71182,49482
85112.08127,64323
90602.74415,68438
115855.3069,64906
114958.6657,85454
112411.8696,121385
80515.09748,47652
139223.5706,156041
133905.0765,97737
96940.99026,104111
120959.538,47111
91884.62378,74744
114933.2707,82872
122840.5092,145556
104325.5797,74186
135736.2997,173631
108727.2995,91457
100976.7358,149880
97618.41412,116889
92443.35085,59632
73447.50861,96876
63138.26545,86197
85829.90375,88199
111117.2202,117627
82845.96128,38035
104479.9931,126146
97285.8352,88815
106942.4699,117037
108023.2883,91626
94461.80472,87824
115345.4875,96016
97286.07256,176341
84594.24246,71963
105354.8257,91577
